date,solar_tran_actual,solar_tran_fitted,solar_tran_lower,solar_tran_upper,cutoff,hours_ahead
2026-02-14 04:00:00+00:00,-9.453079e-07,4.572816497538952,-521.6883965714603,530.8340295665381,2026-02-10 00:00:00+00:00,100
2026-02-14 05:00:00+00:00,-9.453079e-07,8.030331008145595,-518.2308820608537,534.2915440771449,2026-02-10 00:00:00+00:00,101
2026-02-14 06:00:00+00:00,9.589965,8.551543572480114,-517.7096694965192,534.8127566414794,2026-02-10 00:00:00+00:00,102
2026-02-14 07:00:00+00:00,245.53998,224.48891673105538,-301.77229633794377,750.7501298000545,2026-02-10 00:00:00+00:00,103
2026-02-14 08:00:00+00:00,560.05,695.0203678114094,168.75915474241026,1221.2815808804087,2026-02-10 00:00:00+00:00,104
2026-02-14 09:00:00+00:00,767.1,1188.0034872582594,661.7422741892602,1714.2647003272587,2026-02-10 00:00:00+00:00,105
2026-02-14 10:00:00+00:00,968.38,1309.7959178624828,783.5347047934838,1836.057130931482,2026-02-10 00:00:00+00:00,106
2026-02-14 11:00:00+00:00,934.92,1165.7017818844477,639.4405688154485,1691.962994953447,2026-02-10 00:00:00+00:00,107
2026-02-14 12:00:00+00:00,822.41,977.1443183072101,450.8831052382109,1503.4055313762094,2026-02-10 00:00:00+00:00,108
2026-02-14 13:00:00+00:00,659.81,788.8357118949003,262.5744988259012,1315.0969249638995,2026-02-10 00:00:00+00:00,109
2026-02-14 14:00:00+00:00,406.72003,417.3028193847314,-108.95839368426778,943.5640324537306,2026-02-10 00:00:00+00:00,110
2026-02-14 15:00:00+00:00,151.58002,272.7047875002859,-253.5564255687134,798.9660005692851,2026-02-10 00:00:00+00:00,111
2026-02-14 16:00:00+00:00,8.109984,37.53815517303951,-488.72305789595976,563.7993682420386,2026-02-10 00:00:00+00:00,112
2026-02-14 17:00:00+00:00,-9.453079e-07,-11.370193649893508,-537.6314067188925,514.8910194191058,2026-02-10 00:00:00+00:00,113
2026-02-14 18:00:00+00:00,-9.453079e-07,-11.54755808109121,-537.8087711500905,514.713654987908,2026-02-10 00:00:00+00:00,114
2026-02-14 19:00:00+00:00,-9.453079e-07,-6.5237675281928205,-532.7849805971919,519.7374455408064,2026-02-10 00:00:00+00:00,115
2026-02-14 20:00:00+00:00,-9.453079e-07,-11.501273796277246,-537.7624868652765,514.7599392727219,2026-02-10 00:00:00+00:00,116
2026-02-14 21:00:00+00:00,-9.453079e-07,-7.201075420982079,-533.4622884899813,519.0601376480171,2026-02-10 00:00:00+00:00,117
2026-02-14 22:00:00+00:00,-9.453079e-07,-11.438954161307038,-537.7001672303061,514.8222589076922,2026-02-10 00:00:00+00:00,118
2026-02-14 23:00:00+00:00,-9.453079e-07,-7.138755786011643,-533.3999688550109,519.1224572829875,2026-02-10 00:00:00+00:00,119
2026-02-15 00:00:00+00:00,-9.453079e-07,-0.5264957595964006,-526.7877088285957,525.7347173094029,2026-02-10 00:00:00+00:00,120
2026-02-15 01:00:00+00:00,-9.453079e-07,-4.291340899036641,-530.5525539680359,521.9698721699626,2026-02-10 00:00:00+00:00,121
2026-02-15 02:00:00+00:00,-9.453079e-07,0.5550852226640473,-525.7061278463352,526.8162982916633,2026-02-10 00:00:00+00:00,122
2026-02-15 03:00:00+00:00,-9.453079e-07,2.287602532103392,-523.9736105368956,528.5488156011027,2026-02-10 00:00:00+00:00,123
2026-02-15 04:00:00+00:00,-9.453079e-07,9.80582803089078,-516.4553850381085,536.06704109989,2026-02-10 00:00:00+00:00,124
2026-02-15 05:00:00+00:00,-9.453079e-07,14.41624382029704,-511.844969248702,540.6774568892963,2026-02-10 00:00:00+00:00,125
2026-02-15 06:00:00+00:00,2.2800283,14.41624382029704,-511.844969248702,540.6774568892963,2026-02-10 00:00:00+00:00,126
2026-02-15 07:00:00+00:00,142.03998,333.41142397631756,-192.8497890926817,859.6726370453168,2026-02-10 00:00:00+00:00,127
2026-02-15 08:00:00+00:00,440.79004,732.8009614406894,206.5397483716904,1259.0621745096887,2026-02-10 00:00:00+00:00,128
2026-02-15 09:00:00+00:00,812.15,1342.4026905669439,816.1414774979446,1868.6639036359431,2026-02-10 00:00:00+00:00,129
2026-02-15 10:00:00+00:00,1306.04,1690.4609167059434,1164.1997036369442,2216.7221297749425,2026-02-10 00:00:00+00:00,130
2026-02-15 11:00:00+00:00,1651.84,1713.639392949714,1187.3781798807147,2239.900606018713,2026-02-10 00:00:00+00:00,131
2026-02-15 12:00:00+00:00,1800.27,1783.112164179812,1256.8509511108127,2309.3733772488113,2026-02-10 00:00:00+00:00,132
2026-02-15 13:00:00+00:00,1756.68,1422.7713860606,896.5101729916008,1949.0325991295992,2026-02-10 00:00:00+00:00,133
2026-02-15 14:00:00+00:00,1181.94,1058.3661807135404,532.1049676445411,1584.6273937825395,2026-02-10 00:00:00+00:00,134
2026-02-15 15:00:00+00:00,480.76,452.7621927120359,-73.49902035696346,979.0234057810351,2026-02-10 00:00:00+00:00,135
2026-02-15 16:00:00+00:00,31.97998,9.171747415343134,-517.0894656536561,535.4329604843423,2026-02-10 00:00:00+00:00,136
2026-02-15 17:00:00+00:00,-9.453079e-07,4.627787952155359,-521.6334251168439,530.8890010211545,2026-02-10 00:00:00+00:00,137
2026-02-15 18:00:00+00:00,-9.453079e-07,-5.592487756918899,-531.8537008259179,520.6687253120804,2026-02-10 00:00:00+00:00,138
2026-02-15 19:00:00+00:00,-9.453079e-07,-5.053041349155592,-531.3142544181546,521.2081717198437,2026-02-10 00:00:00+00:00,139
2026-02-15 20:00:00+00:00,-9.453079e-07,-10.18000874784866,-536.4412218168479,516.0812043211505,2026-02-10 00:00:00+00:00,140
2026-02-15 21:00:00+00:00,-9.453079e-07,-9.896913503865107,-536.1581265728641,516.3642995651342,2026-02-10 00:00:00+00:00,141
2026-02-15 22:00:00+00:00,-9.453079e-07,-9.719549072667178,-535.9807621416664,516.541663996332,2026-02-10 00:00:00+00:00,142
2026-02-15 23:00:00+00:00,-9.453079e-07,-9.896913503865107,-536.1581265728641,516.3642995651342,2026-02-10 00:00:00+00:00,143
2026-02-16 00:00:00+00:00,-9.453079e-07,-9.515000898517656,-535.7762139675169,516.7462121704816,2026-02-10 00:00:00+00:00,144
2026-02-16 01:00:00+00:00,-9.453079e-07,-9.515000898517656,-535.7762139675169,516.7462121704816,2026-02-10 00:00:00+00:00,145
2026-02-16 02:00:00+00:00,-9.453079e-07,-5.826631264458456,-532.0878443334575,520.4345818045408,2026-02-10 00:00:00+00:00,146
2026-02-16 03:00:00+00:00,-9.453079e-07,-7.786679914107253,-534.0478929831065,518.474533154892,2026-02-10 00:00:00+00:00,147
2026-02-16 04:00:00+00:00,-9.453079e-07,-1.1702309781785516,-527.4314440471778,525.0909820908207,2026-02-10 00:00:00+00:00,148
2026-02-16 05:00:00+00:00,-9.453079e-07,8.159413638914884,-518.1017994300844,534.420626707914,2026-02-10 00:00:00+00:00,149
2026-02-16 06:00:00+00:00,15.160033,45.479839417909375,-480.7813736510898,571.7410524869085,2026-02-10 00:00:00+00:00,150
2026-02-16 07:00:00+00:00,489.98004,395.26811378839443,-130.99309928060484,921.5293268573936,2026-02-10 00:00:00+00:00,151
2026-02-16 08:00:00+00:00,1358.11,1445.4731349329022,919.2119218639028,1971.7343480019013,2026-02-10 00:00:00+00:00,152
2026-02-16 09:00:00+00:00,1954.5299,2203.4635410167207,1677.2023279477214,2729.7247540857197,2026-02-10 00:00:00+00:00,153
2026-02-16 10:00:00+00:00,2574.1,2825.0015308522716,2298.7403177832725,3351.262743921271,2026-02-10 00:00:00+00:00,154
2026-02-16 11:00:00+00:00,2849.94,2903.7824320451928,2377.5212189761933,3430.043645114192,2026-02-10 00:00:00+00:00,155
2026-02-16 12:00:00+00:00,2508.49,2608.9965567118443,2082.7353436428452,3135.257769780844,2026-02-10 00:00:00+00:00,156
2026-02-16 13:00:00+00:00,1429.43,1933.4947124522557,1407.2334993832565,2459.755925521255,2026-02-10 00:00:00+00:00,157
2026-02-16 14:00:00+00:00,668.1,986.7546226446779,460.4934095756786,1513.015835713677,2026-02-10 00:00:00+00:00,158
2026-02-16 15:00:00+00:00,303.92004,371.6581468801429,-154.60306618885625,897.9193599491422,2026-02-10 00:00:00+00:00,159
2026-02-16 16:00:00+00:00,57.83008,11.35100040131465,-514.9102126676846,537.6122134703139,2026-02-10 00:00:00+00:00,160
2026-02-16 17:00:00+00:00,-9.453079e-07,-6.732556755256155,-532.9937698242554,519.5286563137431,2026-02-10 00:00:00+00:00,161
2026-02-16 18:00:00+00:00,-9.453079e-07,-2.292329664310955,-528.5535427333102,523.9688834046882,2026-02-10 00:00:00+00:00,162
2026-02-16 19:00:00+00:00,-9.453079e-07,-2.354649299281391,-528.6158623682807,523.9065637697178,2026-02-10 00:00:00+00:00,163
2026-02-16 20:00:00+00:00,-9.453079e-07,-1.3968001294995247,-527.6580131984988,524.8644129394997,2026-02-10 00:00:00+00:00,164
2026-02-16 21:00:00+00:00,-9.453079e-07,-0.31521914723907685,-526.5764322162383,525.9459939217602,2026-02-10 00:00:00+00:00,165
2026-02-16 22:00:00+00:00,-9.453079e-07,-3.725575686420143,-529.9867887554194,522.535637382579,2026-02-10 00:00:00+00:00,166
2026-02-16 23:00:00+00:00,-9.453079e-07,-10.28861266763306,-536.5498257366321,515.9726004013662,2026-02-10 00:00:00+00:00,167
2026-02-11 00:00:00+00:00,-9.453079e-07,-3.4299247530805133,-529.6911378220796,522.8312883159189,2026-02-11 00:00:00+00:00,0
2026-02-11 01:00:00+00:00,-9.453079e-07,-7.458379139776071,-533.7195922087753,518.8028339292232,2026-02-11 00:00:00+00:00,1
2026-02-11 02:00:00+00:00,-9.453079e-07,-7.458379139776071,-533.7195922087753,518.8028339292232,2026-02-11 00:00:00+00:00,2
2026-02-11 03:00:00+00:00,-9.453079e-07,-5.730058155365668,-531.9912712243649,520.5311549136335,2026-02-11 00:00:00+00:00,3
2026-02-11 04:00:00+00:00,-9.453079e-07,0.8863907805630333,-525.3748222884362,527.1476038495623,2026-02-11 00:00:00+00:00,4
2026-02-11 05:00:00+00:00,-9.453079e-07,5.496806569969294,-520.7644064990297,531.7580196389686,2026-02-11 00:00:00+00:00,5
2026-02-11 06:00:00+00:00,7.040038,10.893236774234538,-515.3679762947647,537.1544498432337,2026-02-11 00:00:00+00:00,6
2026-02-11 07:00:00+00:00,284.91003,240.82893749159518,-285.43227557740397,767.0901505605943,2026-02-11 00:00:00+00:00,7
2026-02-11 08:00:00+00:00,713.26,983.2323675833441,456.9711545143448,1509.493580652343,2026-02-11 00:00:00+00:00,8
2026-02-11 09:00:00+00:00,1070.96,1457.3942328887315,931.1330198197323,1983.6554459577305,2026-02-11 00:00:00+00:00,9
2026-02-11 10:00:00+00:00,1369.09,1508.0874580595773,981.8262449905783,2034.3486711285768,2026-02-11 00:00:00+00:00,10
2026-02-11 11:00:00+00:00,1531.79,1198.4825435072214,672.2213304382221,1724.7437565762207,2026-02-11 00:00:00+00:00,11
2026-02-11 12:00:00+00:00,1226.66,1158.2016700081977,631.9404569391986,1684.4628830771971,2026-02-11 00:00:00+00:00,12
2026-02-11 13:00:00+00:00,913.88,1094.304644011477,568.0434309424777,1620.5658570804762,2026-02-11 00:00:00+00:00,13
2026-02-11 14:00:00+00:00,752.67,480.3390116336494,-45.922201435349734,1006.6002247026486,2026-02-11 00:00:00+00:00,14
2026-02-11 15:00:00+00:00,371.5,294.76548805772927,-231.49572501127,821.0267011267285,2026-02-11 00:00:00+00:00,15
2026-02-11 16:00:00+00:00,16.70996,9.411056714688584,-516.8501563543105,535.6722697836879,2026-02-11 00:00:00+00:00,16
2026-02-11 17:00:00+00:00,-9.453079e-07,-5.00527767085282,-531.2664907398521,521.2559353981463,2026-02-11 00:00:00+00:00,17
2026-02-11 18:00:00+00:00,-9.453079e-07,-14.979216451730736,-541.24042952073,511.2819966172684,2026-02-11 00:00:00+00:00,18
2026-02-11 19:00:00+00:00,-9.453079e-07,-3.4761365584904524,-529.7373496274897,522.7850765105087,2026-02-11 00:00:00+00:00,19
2026-02-11 20:00:00+00:00,-9.453079e-07,-4.195821528228407,-530.4570345972274,522.065391540771,2026-02-11 00:00:00+00:00,20
2026-02-11 21:00:00+00:00,-9.453079e-07,1.104313976633648,-525.1568990923654,527.3655270456329,2026-02-11 00:00:00+00:00,21
2026-02-11 22:00:00+00:00,-9.453079e-07,2.185894958894096,-524.075318110105,528.4471080278934,2026-02-11 00:00:00+00:00,22
2026-02-11 23:00:00+00:00,-9.453079e-07,2.185894958894096,-524.075318110105,528.4471080278934,2026-02-11 00:00:00+00:00,23
2026-02-12 00:00:00+00:00,-9.453079e-07,-2.544792067330036,-528.8060051363293,523.7164210016692,2026-02-11 00:00:00+00:00,24
2026-02-12 01:00:00+00:00,-9.453079e-07,-7.671759466023104,-533.9329725350224,518.589453602976,2026-02-11 00:00:00+00:00,25
2026-02-12 02:00:00+00:00,-9.453079e-07,-7.595283960642291,-533.8564970296413,518.665929108357,2026-02-11 00:00:00+00:00,26
2026-02-12 03:00:00+00:00,-9.453079e-07,-5.866962976231889,-532.1281760452312,520.3942500927674,2026-02-11 00:00:00+00:00,27
2026-02-12 04:00:00+00:00,-9.453079e-07,5.569976214673716,-520.6912368543253,531.831189283673,2026-02-11 00:00:00+00:00,28
2026-02-12 05:00:00+00:00,-9.453079e-07,9.950047946020959,-516.3111651229781,536.2112610150202,2026-02-11 00:00:00+00:00,29
2026-02-12 06:00:00+00:00,17.170044,21.038054528406292,-505.223158540593,547.2992675974056,2026-02-11 00:00:00+00:00,30
2026-02-12 07:00:00+00:00,477.09003,374.2948085936323,-151.96640447536697,900.5560216626316,2026-02-11 00:00:00+00:00,31
2026-02-12 08:00:00+00:00,1047.21,959.6691605027637,433.40794743376443,1485.9303735717629,2026-02-11 00:00:00+00:00,32
2026-02-12 09:00:00+00:00,1302.49,1814.4145958960607,1288.1533828270615,2340.67580896506,2026-02-11 00:00:00+00:00,33
2026-02-12 10:00:00+00:00,1019.3,1785.1107077543033,1258.8494946853043,2311.3719208233024,2026-02-11 00:00:00+00:00,34
2026-02-12 11:00:00+00:00,770.23,1210.7712564863327,684.5100434173336,1737.032469555332,2026-02-11 00:00:00+00:00,35
2026-02-12 12:00:00+00:00,713.88,1053.9687102625062,527.7074971935069,1580.2299233315052,2026-02-11 00:00:00+00:00,36
2026-02-12 13:00:00+00:00,879.49,852.751263404017,326.4900503350178,1379.0124764730162,2026-02-11 00:00:00+00:00,37
2026-02-12 14:00:00+00:00,813.12,547.4068171001129,21.145604031113635,1073.6680301691122,2026-02-11 00:00:00+00:00,38
2026-02-12 15:00:00+00:00,394.63,343.03256488795785,-183.2286481810413,869.293777956957,2026-02-11 00:00:00+00:00,39
2026-02-12 16:00:00+00:00,28.109985,34.27322000241156,-491.9879930665877,560.5344330714107,2026-02-11 00:00:00+00:00,40
2026-02-12 17:00:00+00:00,-9.453079e-07,-2.620475743482075,-528.8816888124813,523.6407373255172,2026-02-11 00:00:00+00:00,41
2026-02-12 18:00:00+00:00,-9.453079e-07,-3.9685507745859923,-530.2297638435853,522.2926622944133,2026-02-11 00:00:00+00:00,42
2026-02-12 19:00:00+00:00,-9.453079e-07,-4.332726349094401,-530.5939394180937,521.9284867199048,2026-02-11 00:00:00+00:00,43
2026-02-12 20:00:00+00:00,-9.453079e-07,-4.332726349094401,-530.5939394180937,521.9284867199048,2026-02-11 00:00:00+00:00,44
2026-02-12 21:00:00+00:00,-9.453079e-07,-4.195821528228407,-530.4570345972274,522.065391540771,2026-02-11 00:00:00+00:00,45
2026-02-12 22:00:00+00:00,-9.453079e-07,-4.195821528228407,-530.4570345972274,522.065391540771,2026-02-11 00:00:00+00:00,46
2026-02-12 23:00:00+00:00,-9.453079e-07,-9.382332402565453,-535.6435454715647,516.8788806664338,2026-02-11 00:00:00+00:00,47
2026-02-13 00:00:00+00:00,-9.453079e-07,-7.458379139776071,-533.7195922087753,518.8028339292232,2026-02-11 00:00:00+00:00,48
2026-02-13 01:00:00+00:00,-9.453079e-07,-3.336485515887489,-529.5976985848868,522.9247275531118,2026-02-11 00:00:00+00:00,49
2026-02-13 02:00:00+00:00,-9.453079e-07,-3.5668295739465066,-529.8280426429458,522.6943834950526,2026-02-11 00:00:00+00:00,50
2026-02-13 03:00:00+00:00,-9.453079e-07,-1.4404881546286106,-527.7017012236279,524.8207249143707,2026-02-11 00:00:00+00:00,51
2026-02-13 04:00:00+00:00,-9.453079e-07,10.526143030951744,-515.7350700380473,536.787356099951,2026-02-11 00:00:00+00:00,52
2026-02-13 05:00:00+00:00,-9.453079e-07,20.896364977771555,-505.3648480912277,547.1575780467708,2026-02-11 00:00:00+00:00,53
2026-02-13 06:00:00+00:00,25.98999,62.56321171703462,-463.69800135196465,588.8244247860339,2026-02-11 00:00:00+00:00,54
2026-02-13 07:00:00+00:00,601.42,377.14269058778825,-149.1185224812109,903.4039036567874,2026-02-11 00:00:00+00:00,55
2026-02-13 08:00:00+00:00,1576.42,1504.130998072649,977.8697850036498,2030.3922111416482,2026-02-11 00:00:00+00:00,56
2026-02-13 09:00:00+00:00,2284.74,2150.51538755014,1624.2541744811408,2676.7766006191396,2026-02-11 00:00:00+00:00,57
2026-02-13 10:00:00+00:00,2385.38,2563.4599447158457,2037.1987316468465,3089.7211577848448,2026-02-11 00:00:00+00:00,58
2026-02-13 11:00:00+00:00,2365.28,2586.9692739612074,2060.7080608922083,3113.230487030207,2026-02-11 00:00:00+00:00,59
2026-02-13 12:00:00+00:00,2337.55,1974.4978864055997,1448.2366733366005,2500.7590994745988,2026-02-11 00:00:00+00:00,60
2026-02-13 13:00:00+00:00,1799.86,1740.316215751007,1214.0550026820079,2266.5774288200064,2026-02-11 00:00:00+00:00,61
2026-02-13 14:00:00+00:00,983.59,926.7027938131815,400.4415807441824,1452.9640068821807,2026-02-11 00:00:00+00:00,62
2026-02-13 15:00:00+00:00,306.66003,414.846963316322,-111.41424975267728,941.1081763853213,2026-02-11 00:00:00+00:00,63
2026-02-13 16:00:00+00:00,14.790038,48.45572113965727,-477.805491929342,574.7169342086565,2026-02-11 00:00:00+00:00,64
2026-02-13 17:00:00+00:00,-9.453079e-07,-8.546260160955399,-534.8074732299547,517.7149529080439,2026-02-11 00:00:00+00:00,65
2026-02-13 18:00:00+00:00,-9.453079e-07,-5.392206954305038,-531.6534200233043,520.8690061146941,2026-02-11 00:00:00+00:00,66
2026-02-13 19:00:00+00:00,-9.453079e-07,-9.519237223431446,-535.7804502924307,516.7419758455677,2026-02-11 00:00:00+00:00,67
2026-02-13 20:00:00+00:00,-9.453079e-07,-4.392269824738378,-530.6534828937376,521.8689432442609,2026-02-11 00:00:00+00:00,68
2026-02-13 21:00:00+00:00,-9.453079e-07,1.8758220318591157,-524.3853910371399,528.1370351008585,2026-02-11 00:00:00+00:00,69
2026-02-13 22:00:00+00:00,-9.453079e-07,0.9002851842574273,-525.3609278847418,527.1614982532567,2026-02-11 00:00:00+00:00,70
2026-02-13 23:00:00+00:00,-9.453079e-07,-4.286225690079618,-530.5474387590789,521.9749873789195,2026-02-11 00:00:00+00:00,71
2026-02-14 00:00:00+00:00,-9.453079e-07,-3.5203289149317243,-529.781541983931,522.7408841540674,2026-02-11 00:00:00+00:00,72
2026-02-14 01:00:00+00:00,-9.453079e-07,-3.5203289149317243,-529.781541983931,522.7408841540674,2026-02-11 00:00:00+00:00,73
2026-02-14 02:00:00+00:00,-9.453079e-07,-4.520266044498612,-530.7814791134977,521.7409470245007,2026-02-11 00:00:00+00:00,74
2026-02-14 03:00:00+00:00,-9.453079e-07,-7.791835122949124,-534.0530481919484,518.46937794605,2026-02-11 00:00:00+00:00,75
2026-02-14 04:00:00+00:00,-9.453079e-07,4.572816497538952,-521.6883965714603,530.8340295665381,2026-02-11 00:00:00+00:00,76
2026-02-14 05:00:00+00:00,-9.453079e-07,8.030331008145595,-518.2308820608537,534.2915440771449,2026-02-11 00:00:00+00:00,77
2026-02-14 06:00:00+00:00,9.589965,8.551543572480114,-517.7096694965192,534.8127566414794,2026-02-11 00:00:00+00:00,78
2026-02-14 07:00:00+00:00,245.53998,224.48891673105538,-301.77229633794377,750.7501298000545,2026-02-11 00:00:00+00:00,79
2026-02-14 08:00:00+00:00,560.05,695.0203678114094,168.75915474241026,1221.2815808804087,2026-02-11 00:00:00+00:00,80
2026-02-14 09:00:00+00:00,767.1,1188.0034872582594,661.7422741892602,1714.2647003272587,2026-02-11 00:00:00+00:00,81
2026-02-14 10:00:00+00:00,968.38,1309.7959178624828,783.5347047934838,1836.057130931482,2026-02-11 00:00:00+00:00,82
2026-02-14 11:00:00+00:00,934.92,1165.7017818844477,639.4405688154485,1691.962994953447,2026-02-11 00:00:00+00:00,83
2026-02-14 12:00:00+00:00,822.41,977.1443183072101,450.8831052382109,1503.4055313762094,2026-02-11 00:00:00+00:00,84
2026-02-14 13:00:00+00:00,659.81,788.8357118949003,262.5744988259012,1315.0969249638995,2026-02-11 00:00:00+00:00,85
2026-02-14 14:00:00+00:00,406.72003,417.3028193847314,-108.95839368426778,943.5640324537306,2026-02-11 00:00:00+00:00,86
2026-02-14 15:00:00+00:00,151.58002,272.7047875002859,-253.5564255687134,798.9660005692851,2026-02-11 00:00:00+00:00,87
2026-02-14 16:00:00+00:00,8.109984,37.53815517303951,-488.72305789595976,563.7993682420386,2026-02-11 00:00:00+00:00,88
2026-02-14 17:00:00+00:00,-9.453079e-07,-11.370193649893508,-537.6314067188925,514.8910194191058,2026-02-11 00:00:00+00:00,89
2026-02-14 18:00:00+00:00,-9.453079e-07,-11.54755808109121,-537.8087711500905,514.713654987908,2026-02-11 00:00:00+00:00,90
2026-02-14 19:00:00+00:00,-9.453079e-07,-6.5237675281928205,-532.7849805971919,519.7374455408064,2026-02-11 00:00:00+00:00,91
2026-02-14 20:00:00+00:00,-9.453079e-07,-11.501273796277246,-537.7624868652765,514.7599392727219,2026-02-11 00:00:00+00:00,92
2026-02-14 21:00:00+00:00,-9.453079e-07,-7.201075420982079,-533.4622884899813,519.0601376480171,2026-02-11 00:00:00+00:00,93
2026-02-14 22:00:00+00:00,-9.453079e-07,-11.438954161307038,-537.7001672303061,514.8222589076922,2026-02-11 00:00:00+00:00,94
2026-02-14 23:00:00+00:00,-9.453079e-07,-7.138755786011643,-533.3999688550109,519.1224572829875,2026-02-11 00:00:00+00:00,95
2026-02-15 00:00:00+00:00,-9.453079e-07,-0.5264957595964006,-526.7877088285957,525.7347173094029,2026-02-11 00:00:00+00:00,96
