date,solar_tenn_actual,solar_tenn_fitted,solar_tenn_lower,solar_tenn_upper,cutoff,hours_ahead
2026-02-08 21:00:00+00:00,-7.9393605e-05,8.296796,-228.10413810653472,244.69769043780934,2026-02-04 00:00:00+00:00,117
2026-02-08 22:00:00+00:00,-7.9393605e-05,7.7189145,-228.6820206966663,244.1198078476773,2026-02-04 00:00:00+00:00,118
2026-02-08 23:00:00+00:00,-7.9393605e-05,6.446942,-229.95387266655916,242.8479558777849,2026-02-04 00:00:00+00:00,119
2026-02-09 00:00:00+00:00,-7.9393605e-05,4.3749204,-232.02608564538923,240.77574289895483,2026-02-04 00:00:00+00:00,120
2026-02-09 01:00:00+00:00,-7.9393605e-05,4.8890805,-231.51173186980168,241.29009667454238,2026-02-04 00:00:00+00:00,121
2026-02-09 02:00:00+00:00,-7.9393605e-05,-0.72761846,-237.12854653724116,235.6732820071029,2026-02-04 00:00:00+00:00,122
2026-02-09 03:00:00+00:00,-7.9393605e-05,-2.9392884,-239.34031879942768,233.46150974491638,2026-02-04 00:00:00+00:00,123
2026-02-09 04:00:00+00:00,-7.9393605e-05,0.80363154,-235.59722145734213,237.20460708700148,2026-02-04 00:00:00+00:00,124
2026-02-09 05:00:00+00:00,-7.9393605e-05,-6.6817203,-243.08265073410848,229.71917781023512,2026-02-04 00:00:00+00:00,125
2026-02-09 06:00:00+00:00,11.759931,16.571453,-219.82957379609206,252.972254748252,2026-02-04 00:00:00+00:00,126
2026-02-09 07:00:00+00:00,432.01993,486.4882,250.08719926455205,722.8890278088961,2026-02-04 00:00:00+00:00,127
2026-02-09 08:00:00+00:00,1443.7301,1500.0457,1263.6447865533764,1736.4466150977203,2026-02-04 00:00:00+00:00,128
2026-02-09 09:00:00+00:00,2670.59,2857.9194,2621.518481023469,3094.3203095678127,2026-02-04 00:00:00+00:00,129
2026-02-09 10:00:00+00:00,3661.08,3374.5564,3138.1554247901327,3610.9572533344767,2026-02-04 00:00:00+00:00,130
2026-02-09 11:00:00+00:00,4081.95,3455.5005,3219.099649676923,3691.9014782212666,2026-02-04 00:00:00+00:00,131
2026-02-09 12:00:00+00:00,3737.77,3371.317,3134.915965519977,3607.717794064321,2026-02-04 00:00:00+00:00,132
2026-02-09 13:00:00+00:00,2740.12,2508.277,2271.8761588525363,2744.6779873968803,2026-02-04 00:00:00+00:00,133
2026-02-09 14:00:00+00:00,1444.7,1422.4789,1186.078017513315,1658.8798460576588,2026-02-04 00:00:00+00:00,134
2026-02-09 15:00:00+00:00,400.90982,509.99356,273.5926055101363,746.3944340544799,2026-02-04 00:00:00+00:00,135
2026-02-09 16:00:00+00:00,12.559979,8.892011,-227.50890628190882,245.2929222624348,2026-02-04 00:00:00+00:00,136
2026-02-09 17:00:00+00:00,-7.9393605e-05,21.233807,-215.16722216162498,257.63460638271863,2026-02-04 00:00:00+00:00,137
2026-02-09 18:00:00+00:00,-7.9393605e-05,22.599773,-213.80122508102204,259.00060346332157,2026-02-04 00:00:00+00:00,138
2026-02-09 19:00:00+00:00,-7.9393605e-05,22.599773,-213.80122508102204,259.00060346332157,2026-02-04 00:00:00+00:00,139
2026-02-09 20:00:00+00:00,-7.9393605e-05,31.669598,-204.7314024776697,268.0704260666744,2026-02-04 00:00:00+00:00,140
2026-02-09 21:00:00+00:00,-7.9393605e-05,28.94157,-207.459314466053,265.3425140782906,2026-02-04 00:00:00+00:00,141
2026-02-09 22:00:00+00:00,-7.9393605e-05,28.94157,-207.459314466053,265.3425140782906,2026-02-04 00:00:00+00:00,142
2026-02-09 23:00:00+00:00,-7.9393605e-05,29.926678,-206.47423513691456,266.32759340742905,2026-02-04 00:00:00+00:00,143
2026-02-10 00:00:00+00:00,-7.9393605e-05,29.568768,-206.83219066625452,265.9696378780891,2026-02-04 00:00:00+00:00,144
2026-02-10 01:00:00+00:00,-7.9393605e-05,29.568768,-206.83219066625452,265.9696378780891,2026-02-04 00:00:00+00:00,145
2026-02-10 02:00:00+00:00,-7.9393605e-05,21.972332,-214.4286040166221,258.3732245277215,2026-02-04 00:00:00+00:00,146
2026-02-10 03:00:00+00:00,-7.9393605e-05,3.9513366,-232.44961107568452,240.35221746865955,2026-02-04 00:00:00+00:00,147
2026-02-10 04:00:00+00:00,-7.9393605e-05,-12.180499,-248.58133752550793,224.22049101883613,2026-02-04 00:00:00+00:00,148
2026-02-10 05:00:00+00:00,-7.9393605e-05,-4.1336246,-240.53460948569955,232.26721905864406,2026-02-04 00:00:00+00:00,149
2026-02-10 06:00:00+00:00,44.52995,-3.0176575,-239.41864549045204,233.38318305389203,2026-02-04 00:00:00+00:00,150
2026-02-10 07:00:00+00:00,1040.42,496.14273,259.7417931246737,732.5436216690177,2026-02-04 00:00:00+00:00,151
2026-02-10 08:00:00+00:00,3126.85,1449.209,1212.8080851525744,1685.6099136969183,2026-02-04 00:00:00+00:00,152
2026-02-10 09:00:00+00:00,5632.16,2662.477,2426.0760593594746,2898.8778879038186,2026-02-04 00:00:00+00:00,153
2026-02-10 10:00:00+00:00,7955.81,3629.7974,3393.396374014948,3866.198202559292,2026-02-04 00:00:00+00:00,154
2026-02-10 11:00:00+00:00,8860.27,4409.1885,4172.787516300942,4645.589344845286,2026-02-04 00:00:00+00:00,155
2026-02-10 12:00:00+00:00,7736.95,4422.0205,4185.619443863583,4658.421272407927,2026-02-04 00:00:00+00:00,156
2026-02-10 13:00:00+00:00,5198.96,3498.2468,3261.84593103193,3734.647759576274,2026-02-04 00:00:00+00:00,157
2026-02-10 14:00:00+00:00,2403.84,1587.8845,1351.4837056608064,1824.2855342051503,2026-02-04 00:00:00+00:00,158
2026-02-10 15:00:00+00:00,681.8,485.74405,249.34322326772008,722.1450518120641,2026-02-04 00:00:00+00:00,159
2026-02-10 16:00:00+00:00,29.329998,16.852947,-219.54790387136563,253.25392467297843,2026-02-04 00:00:00+00:00,160
2026-02-10 17:00:00+00:00,-7.9393605e-05,-46.831135,-283.2320961186924,189.56973242565118,2026-02-04 00:00:00+00:00,161
2026-02-10 18:00:00+00:00,-7.9393605e-05,-12.905353,-249.3061783372359,223.4956502071077,2026-02-04 00:00:00+00:00,162
2026-02-10 19:00:00+00:00,-7.9393605e-05,-9.824786,-246.22566867134174,226.57615987300233,2026-02-04 00:00:00+00:00,163
2026-02-10 20:00:00+00:00,-7.9393605e-05,-11.564288,-247.96518456516878,224.83664397917528,2026-02-04 00:00:00+00:00,164
2026-02-10 21:00:00+00:00,-7.9393605e-05,-8.399249,-244.80022494901687,228.0016035953272,2026-02-04 00:00:00+00:00,165
2026-02-10 22:00:00+00:00,-7.9393605e-05,4.990887,-231.40993268505008,241.39189585929398,2026-02-04 00:00:00+00:00,166
2026-02-10 23:00:00+00:00,-7.9393605e-05,-2.2693665,-238.67033218499682,234.13149635934724,2026-02-04 00:00:00+00:00,167
2026-02-05 00:00:00+00:00,-7.9393605e-05,-2.081134,-238.4820419635762,234.31978658076787,2026-02-05 00:00:00+00:00,0
2026-02-05 01:00:00+00:00,-7.9393605e-05,-5.0764956,-241.47733627180878,231.32449227253528,2026-02-05 00:00:00+00:00,1
2026-02-05 02:00:00+00:00,-7.9393605e-05,-4.257404,-240.65835034937027,232.14347819497334,2026-02-05 00:00:00+00:00,2
2026-02-05 03:00:00+00:00,-7.9393605e-05,-2.9097474,-239.31072304646705,233.49110549787656,2026-02-05 00:00:00+00:00,3
2026-02-05 04:00:00+00:00,-7.9393605e-05,-1.0957825,-237.49670749863617,235.30512104570744,2026-02-05 00:00:00+00:00,4
2026-02-05 05:00:00+00:00,-7.9393605e-05,-3.4458802,-239.84676336517214,232.95506517917192,2026-02-05 00:00:00+00:00,5
2026-02-05 06:00:00+00:00,3.5199401,-13.146075,-249.54702653374125,223.25480201060282,2026-02-05 00:00:00+00:00,6
2026-02-05 07:00:00+00:00,225.2299,261.1149,24.714009656375765,497.5158382007194,2026-02-05 00:00:00+00:00,7
2026-02-05 08:00:00+00:00,815.35004,1056.7634,820.3625327743744,1293.1643613187182,2026-02-05 00:00:00+00:00,8
2026-02-05 09:00:00+00:00,1640.22,1704.4562,1468.0552533125485,1940.8570818568924,2026-02-05 00:00:00+00:00,9
2026-02-05 10:00:00+00:00,2611.26,2497.5083,2261.107482623702,2733.909311168046,2026-02-05 00:00:00+00:00,10
2026-02-05 11:00:00+00:00,3117.73,3290.5718,3054.170937910116,3526.9727664544603,2026-02-05 00:00:00+00:00,11
2026-02-05 12:00:00+00:00,3045.67,3209.1816,2972.780735642509,3445.5825641868532,2026-02-05 00:00:00+00:00,12
2026-02-05 13:00:00+00:00,2635.98,2720.83,2484.429220928886,2957.2310494732296,2026-02-05 00:00:00+00:00,13
2026-02-05 14:00:00+00:00,1791.22,1691.0801,1454.6792486534594,1927.4810771978032,2026-02-05 00:00:00+00:00,14
2026-02-05 15:00:00+00:00,606.9301,459.44595,223.04510054020147,695.8469290845451,2026-02-05 00:00:00+00:00,15
2026-02-05 16:00:00+00:00,13.640058,27.057049,-209.3437474950656,263.45808104927846,2026-02-05 00:00:00+00:00,16
2026-02-05 17:00:00+00:00,-7.9393605e-05,-5.620197,-242.02103066455538,230.78079787978868,2026-02-05 00:00:00+00:00,17
2026-02-05 18:00:00+00:00,-7.9393605e-05,-10.813556,-247.2145750375007,225.5872535068429,2026-02-05 00:00:00+00:00,18
2026-02-05 19:00:00+00:00,-7.9393605e-05,-11.999591,-248.4004462423277,224.40138230201637,2026-02-05 00:00:00+00:00,19
2026-02-05 20:00:00+00:00,-7.9393605e-05,-2.251056,-238.6519624072971,234.14986613704696,2026-02-05 00:00:00+00:00,20
2026-02-05 21:00:00+00:00,-7.9393605e-05,-2.8335755,-239.23443744185352,233.5673911024901,2026-02-05 00:00:00+00:00,21
2026-02-05 22:00:00+00:00,-7.9393605e-05,-2.6055481,-239.00634603541766,233.7954825089264,2026-02-05 00:00:00+00:00,22
2026-02-05 23:00:00+00:00,-7.9393605e-05,-4.2464175,-240.64737950991093,232.15444903443313,2026-02-05 00:00:00+00:00,23
2026-02-06 00:00:00+00:00,-7.9393605e-05,-4.719562,-241.12040128567423,231.68142725866937,2026-02-05 00:00:00+00:00,24
2026-02-06 01:00:00+00:00,-7.9393605e-05,-4.7583804,-241.1591819274845,231.6426466168591,2026-02-05 00:00:00+00:00,25
2026-02-06 02:00:00+00:00,-7.9393605e-05,-5.4964175,-241.89728980088466,230.9045387434594,2026-02-05 00:00:00+00:00,26
2026-02-06 03:00:00+00:00,-7.9393605e-05,-3.1116517,-239.512535465361,233.28929307898306,2026-02-05 00:00:00+00:00,27
2026-02-06 04:00:00+00:00,-7.9393605e-05,-10.82381,-247.2247804695562,225.57704807478785,2026-02-05 00:00:00+00:00,28
2026-02-06 05:00:00+00:00,-7.9393605e-05,-15.93172,-252.33259921323724,220.46922933110682,2026-02-05 00:00:00+00:00,29
2026-02-06 06:00:00+00:00,12.880048,-14.132403,-250.53338154188668,222.26844700245738,2026-02-05 00:00:00+00:00,30
2026-02-06 07:00:00+00:00,346.4401,288.9257,52.5248325502921,525.3266610946362,2026-02-05 00:00:00+00:00,31
2026-02-06 08:00:00+00:00,1029.76,1074.5419,838.1410332542223,1310.9428617985661,2026-02-05 00:00:00+00:00,32
2026-02-06 09:00:00+00:00,1765.37,1834.6919,1598.291045294992,2071.092873839336,2026-02-05 00:00:00+00:00,33
2026-02-06 10:00:00+00:00,2449.08,2619.4944,2383.0934744144242,2855.8953029587683,2026-02-05 00:00:00+00:00,34
2026-02-06 11:00:00+00:00,2789.57,3243.1604,3006.7595622107774,3479.5613907551215,2026-02-05 00:00:00+00:00,35
2026-02-06 12:00:00+00:00,2676.0,3244.1365,3007.7354885430414,3480.5373170873854,2026-02-05 00:00:00+00:00,36
2026-02-06 13:00:00+00:00,2174.16,2531.5342,2295.133381747325,2767.935210291669,2026-02-05 00:00:00+00:00,37
2026-02-06 14:00:00+00:00,1327.41,1502.1984,1265.7974948775427,1738.5993234218865,2026-02-05 00:00:00+00:00,38
2026-02-06 15:00:00+00:00,420.1901,470.26407,233.86311365462825,706.6649421989719,2026-02-05 00:00:00+00:00,39
2026-02-06 16:00:00+00:00,11.340009,9.942304,-226.45851218761663,246.34331635672743,2026-02-05 00:00:00+00:00,40
2026-02-06 17:00:00+00:00,-7.9393605e-05,-18.925617,-255.32661784246284,217.47521070188077,2026-02-05 00:00:00+00:00,41
2026-02-06 18:00:00+00:00,-7.9393605e-05,-17.660969,-254.0619096750088,218.73991886933482,2026-02-05 00:00:00+00:00,42
2026-02-06 19:00:00+00:00,-7.9393605e-05,-0.745929,-237.14691631494088,235.65491222940318,2026-02-05 00:00:00+00:00,43
2026-02-06 20:00:00+00:00,-7.9393605e-05,0.20548701,-236.19551491158472,236.60631363275934,2026-02-05 00:00:00+00:00,44
2026-02-06 21:00:00+00:00,-7.9393605e-05,2.3590515,-234.0419136121136,238.75991493223046,2026-02-05 00:00:00+00:00,45
2026-02-06 22:00:00+00:00,-7.9393605e-05,-49.632404,-286.0332320820726,186.76859646227103,2026-02-05 00:00:00+00:00,46
2026-02-06 23:00:00+00:00,-7.9393605e-05,0.6549499,-235.7459656295482,237.0558629147954,2026-02-05 00:00:00+00:00,47
2026-02-07 00:00:00+00:00,-7.9393605e-05,-1.728595,-238.12944428606534,234.67238425827827,2026-02-05 00:00:00+00:00,48
2026-02-07 01:00:00+00:00,-7.9393605e-05,-2.2239563,-238.62491801235046,234.17691053199314,2026-02-05 00:00:00+00:00,49
2026-02-07 02:00:00+00:00,-7.9393605e-05,-1.874347,-238.2753819644563,234.52644657988776,2026-02-05 00:00:00+00:00,50
2026-02-07 03:00:00+00:00,-7.9393605e-05,24.02531,-212.37552622289604,260.426302321448,2026-02-05 00:00:00+00:00,51
2026-02-07 04:00:00+00:00,-7.9393605e-05,-97.5406,-333.9416123225051,138.86021622183853,2026-02-05 00:00:00+00:00,52
2026-02-07 05:00:00+00:00,-7.9393605e-05,-3.6475403,-240.04857578406563,232.75325276027797,2026-02-05 00:00:00+00:00,53
2026-02-07 06:00:00+00:00,12.260175,-2.632892,-239.033900701967,233.76792784237705,2026-02-05 00:00:00+00:00,54
2026-02-07 07:00:00+00:00,467.14005,378.96378,142.56276712983936,615.3645956741834,2026-02-05 00:00:00+00:00,55
2026-02-07 08:00:00+00:00,1563.34,820.2836,583.8826438925066,1056.6844724368507,2026-02-05 00:00:00+00:00,56
2026-02-07 09:00:00+00:00,2955.98,1269.2947,1032.893844523656,1505.695673068,2026-02-05 00:00:00+00:00,57
2026-02-07 10:00:00+00:00,3946.18,1750.5272,1514.1264006472243,1986.928229191568,2026-02-05 00:00:00+00:00,58
2026-02-07 11:00:00+00:00,4021.01,2235.913,1999.5122486975506,2472.3140772418947,2026-02-05 00:00:00+00:00,59
2026-02-07 12:00:00+00:00,3512.83,2169.9998,1933.5989349535432,2406.400763497887,2026-02-05 00:00:00+00:00,60
2026-02-07 13:00:00+00:00,2680.34,1557.3505,1320.9495632229311,1793.751391767275,2026-02-05 00:00:00+00:00,61
2026-02-07 14:00:00+00:00,1558.8,838.24445,601.8435664703434,1074.6453950146872,2026-02-05 00:00:00+00:00,62
2026-02-07 15:00:00+00:00,497.45987,237.44768,1.0468473127148172,473.8486758570589,2026-02-05 00:00:00+00:00,63
2026-02-07 16:00:00+00:00,18.140057,3.9403503,-232.46058191514385,240.3412466292002,2026-02-05 00:00:00+00:00,64
2026-02-07 17:00:00+00:00,-7.9393605e-05,-0.7427552,-237.1435995495226,235.658228994821,2026-02-05 00:00:00+00:00,65
2026-02-07 18:00:00+00:00,-7.9393605e-05,-1.6692688,-238.07025278014453,234.73157576419908,2026-02-05 00:00:00+00:00,66
2026-02-07 19:00:00+00:00,-7.9393605e-05,-2.386554,-238.78743951783144,234.01438902651262,2026-02-05 00:00:00+00:00,67
2026-02-07 20:00:00+00:00,-7.9393605e-05,2.398358,-234.00262269870063,238.79920584564297,2026-02-05 00:00:00+00:00,68
2026-02-07 21:00:00+00:00,-7.9393605e-05,-47.232746,-283.6336798700686,189.16814867427502,2026-02-05 00:00:00+00:00,69
2026-02-07 22:00:00+00:00,-7.9393605e-05,2.377362,-234.02354383441389,238.77828470992972,2026-02-05 00:00:00+00:00,70
2026-02-07 23:00:00+00:00,-7.9393605e-05,-49.849934,-286.25086292065225,186.5509656236918,2026-02-05 00:00:00+00:00,71
2026-02-08 00:00:00+00:00,-7.9393605e-05,0.2174499,-236.18352352891952,236.61830501542408,2026-02-05 00:00:00+00:00,72
2026-02-08 01:00:00+00:00,-7.9393605e-05,-23.088947,-259.4899238494254,213.31190469491867,2026-02-05 00:00:00+00:00,73
2026-02-08 02:00:00+00:00,-7.9393605e-05,-37.431477,-273.83238292415217,198.9694456201919,2026-02-05 00:00:00+00:00,74
2026-02-08 03:00:00+00:00,-7.9393605e-05,-28.247883,-264.648769753383,208.15305879096104,2026-02-05 00:00:00+00:00,75
2026-02-08 04:00:00+00:00,-7.9393605e-05,-10.046954,-246.44789195434578,226.35393658999783,2026-02-05 00:00:00+00:00,76
2026-02-08 05:00:00+00:00,-7.9393605e-05,-28.72884,-265.1297007389894,207.67212780535465,2026-02-05 00:00:00+00:00,77
2026-02-08 06:00:00+00:00,13.79997,2.1175964,-234.28327208022165,238.5185564641224,2026-02-05 00:00:00+00:00,78
2026-02-08 07:00:00+00:00,479.58,375.38663,138.9857631944542,611.7875917387983,2026-02-05 00:00:00+00:00,79
2026-02-08 08:00:00+00:00,1657.38,1250.264,1013.863137530622,1486.6649660749658,2026-02-05 00:00:00+00:00,80
2026-02-08 09:00:00+00:00,3071.65,2195.8625,1959.4616684360026,2432.263496980346,2026-02-05 00:00:00+00:00,81
2026-02-08 10:00:00+00:00,4187.73,3221.2803,2984.879371020001,3457.6811995643448,2026-02-05 00:00:00+00:00,82
2026-02-08 11:00:00+00:00,5143.56,3791.566,3555.1650375297795,4027.966866074123,2026-02-05 00:00:00+00:00,83
2026-02-08 12:00:00+00:00,5638.37,3775.3691,3538.9681238827025,4011.7699524270465,2026-02-05 00:00:00+00:00,84
2026-02-08 13:00:00+00:00,4908.91,3014.1475,2777.7466530980387,3250.5484816423823,2026-02-05 00:00:00+00:00,85
2026-02-08 14:00:00+00:00,3162.32,1630.4663,1394.065488207872,1866.8673167522159,2026-02-05 00:00:00+00:00,86
2026-02-08 15:00:00+00:00,1048.09,524.00946,287.608490759093,760.4103193034371,2026-02-05 00:00:00+00:00,87
2026-02-08 16:00:00+00:00,35.25993,32.861736,-203.5391528778082,269.2626756665354,2026-02-05 00:00:00+00:00,88
2026-02-08 17:00:00+00:00,-7.9393605e-05,7.686688,-228.71416780764048,244.08766073670313,2026-02-05 00:00:00+00:00,89
2026-02-08 18:00:00+00:00,-7.9393605e-05,2.246991,-234.1539182289207,238.64791031542336,2026-02-05 00:00:00+00:00,90
2026-02-08 19:00:00+00:00,-7.9393605e-05,7.6927915,-228.70804454840754,244.09378399593652,2026-02-05 00:00:00+00:00,91
2026-02-08 20:00:00+00:00,-7.9393605e-05,7.084393,-229.31654343470518,243.48528510963888,2026-02-05 00:00:00+00:00,92
2026-02-08 21:00:00+00:00,-7.9393605e-05,8.296796,-228.10413810653472,244.69769043780934,2026-02-05 00:00:00+00:00,93
2026-02-08 22:00:00+00:00,-7.9393605e-05,7.7189145,-228.6820206966663,244.1198078476773,2026-02-05 00:00:00+00:00,94
2026-02-08 23:00:00+00:00,-7.9393605e-05,6.446942,-229.95387266655916,242.8479558777849,2026-02-05 00:00:00+00:00,95
2026-02-09 00:00:00+00:00,-7.9393605e-05,4.3749204,-232.02608564538923,240.77574289895483,2026-02-05 00:00:00+00:00,96
2026-02-09 01:00:00+00:00,-7.9393605e-05,4.8890805,-231.51173186980168,241.29009667454238,2026-02-05 00:00:00+00:00,97
2026-02-09 02:00:00+00:00,-7.9393605e-05,-0.72761846,-237.12854653724116,235.6732820071029,2026-02-05 00:00:00+00:00,98
2026-02-09 03:00:00+00:00,-7.9393605e-05,-2.9392884,-239.34031879942768,233.46150974491638,2026-02-05 00:00:00+00:00,99
2026-02-09 04:00:00+00:00,-7.9393605e-05,0.80363154,-235.59722145734213,237.20460708700148,2026-02-05 00:00:00+00:00,100
2026-02-09 05:00:00+00:00,-7.9393605e-05,-6.6817203,-243.08265073410848,229.71917781023512,2026-02-05 00:00:00+00:00,101
2026-02-09 06:00:00+00:00,11.759931,16.571453,-219.82957379609206,252.972254748252,2026-02-05 00:00:00+00:00,102
2026-02-09 07:00:00+00:00,432.01993,486.4882,250.08719926455205,722.8890278088961,2026-02-05 00:00:00+00:00,103
2026-02-09 08:00:00+00:00,1443.7301,1500.0457,1263.6447865533764,1736.4466150977203,2026-02-05 00:00:00+00:00,104
2026-02-09 09:00:00+00:00,2670.59,2857.9194,2621.518481023469,3094.3203095678127,2026-02-05 00:00:00+00:00,105
2026-02-09 10:00:00+00:00,3661.08,3374.5564,3138.1554247901327,3610.9572533344767,2026-02-05 00:00:00+00:00,106
2026-02-09 11:00:00+00:00,4081.95,3455.5005,3219.099649676923,3691.9014782212666,2026-02-05 00:00:00+00:00,107
2026-02-09 12:00:00+00:00,3737.77,3371.317,3134.915965519977,3607.717794064321,2026-02-05 00:00:00+00:00,108
2026-02-09 13:00:00+00:00,2740.12,2508.277,2271.8761588525363,2744.6779873968803,2026-02-05 00:00:00+00:00,109
2026-02-09 14:00:00+00:00,1444.7,1422.4789,1186.078017513315,1658.8798460576588,2026-02-05 00:00:00+00:00,110
2026-02-09 15:00:00+00:00,400.90982,509.99356,273.5926055101363,746.3944340544799,2026-02-05 00:00:00+00:00,111
2026-02-09 16:00:00+00:00,12.559979,8.892011,-227.50890628190882,245.2929222624348,2026-02-05 00:00:00+00:00,112
2026-02-09 17:00:00+00:00,-7.9393605e-05,21.233807,-215.16722216162498,257.63460638271863,2026-02-05 00:00:00+00:00,113
2026-02-09 18:00:00+00:00,-7.9393605e-05,22.599773,-213.80122508102204,259.00060346332157,2026-02-05 00:00:00+00:00,114
2026-02-09 19:00:00+00:00,-7.9393605e-05,22.599773,-213.80122508102204,259.00060346332157,2026-02-05 00:00:00+00:00,115
2026-02-09 20:00:00+00:00,-7.9393605e-05,31.669598,-204.7314024776697,268.0704260666744,2026-02-05 00:00:00+00:00,116
2026-02-09 21:00:00+00:00,-7.9393605e-05,28.94157,-207.459314466053,265.3425140782906,2026-02-05 00:00:00+00:00,117
2026-02-09 22:00:00+00:00,-7.9393605e-05,28.94157,-207.459314466053,265.3425140782906,2026-02-05 00:00:00+00:00,118
2026-02-09 23:00:00+00:00,-7.9393605e-05,29.926678,-206.47423513691456,266.32759340742905,2026-02-05 00:00:00+00:00,119
2026-02-10 00:00:00+00:00,-7.9393605e-05,29.568768,-206.83219066625452,265.9696378780891,2026-02-05 00:00:00+00:00,120
2026-02-10 01:00:00+00:00,-7.9393605e-05,29.568768,-206.83219066625452,265.9696378780891,2026-02-05 00:00:00+00:00,121
2026-02-10 02:00:00+00:00,-7.9393605e-05,21.972332,-214.4286040166221,258.3732245277215,2026-02-05 00:00:00+00:00,122
2026-02-10 03:00:00+00:00,-7.9393605e-05,3.9513366,-232.44961107568452,240.35221746865955,2026-02-05 00:00:00+00:00,123
2026-02-10 04:00:00+00:00,-7.9393605e-05,-12.180499,-248.58133752550793,224.22049101883613,2026-02-05 00:00:00+00:00,124
2026-02-10 05:00:00+00:00,-7.9393605e-05,-4.1336246,-240.53460948569955,232.26721905864406,2026-02-05 00:00:00+00:00,125
2026-02-10 06:00:00+00:00,44.52995,-3.0176575,-239.41864549045204,233.38318305389203,2026-02-05 00:00:00+00:00,126
2026-02-10 07:00:00+00:00,1040.42,496.14273,259.7417931246737,732.5436216690177,2026-02-05 00:00:00+00:00,127
2026-02-10 08:00:00+00:00,3126.85,1449.209,1212.8080851525744,1685.6099136969183,2026-02-05 00:00:00+00:00,128
2026-02-10 09:00:00+00:00,5632.16,2662.477,2426.0760593594746,2898.8778879038186,2026-02-05 00:00:00+00:00,129
